family,size,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,Z-Macro
llama,8b,4e-06,0.02,1400,26047.1,61.60409556313993,30.303030303030305,65.95905989385898,79.30691097390958,76.6594124047878,59.51064123289835,83.27637335602867,39.93333333333333,77.93103448275862,22.42793683773116,870.8869348552164,0.4726000942955349,-0.1413084561793415,0.2493606213955798,0.1656458190580966
llama,8b,4e-06,0.02,1600,29768.2,61.43344709897611,31.818181818181817,65.95905989385898,79.34674367655845,77.25788900979326,61.26595551432088,81.0232405572769,38.56666666666666,73.07692307692307,24.66551197695769,855.5499909875334,0.6166558703093833,-0.0751494777893727,0.3650902891825629,0.2707531962600052
llama,8b,4e-06,0.02,1800,33489.2,61.262798634812285,29.7979797979798,66.71721000758151,79.24716191993627,76.93144722524482,60.25244231314238,80.67726964454314,40.23333333333333,76.20689655172413,24.616743093835684,895.8685111315251,0.5289734962470353,-0.0843815967912059,0.3059352805967658,0.2222959497279146
llama,8b,4e-06,0.02,2000,37210.2,61.43344709897611,30.303030303030305,65.95905989385898,79.21728739294961,76.98585418933624,60.58879785117903,80.62856553943536,35.56666666666666,76.92307692307693,24.12974468007978,862.4220244715058,0.5577826333214488,-0.0498584035023483,0.3368222562946135,0.2539621149095502
llama,8b,4e-06,0.02,2031,37787.0,61.262798634812285,30.80808080808081,64.89764973464746,79.23720374427405,77.04026115342764,60.78217098386697,82.39460187857107,35.33333333333333,76.59574468085107,22.268642575347645,867.8419513837085,0.5290353038459343,-0.2084633119725652,0.2608539890028435,0.1602859959366845
llama,8b,4e-06,0.04,200,3720.3,56.058020477815695,24.747474747474747,73.61637604245641,78.48038239394542,75.29923830250273,54.381235948936975,82.77553557893057,67.69999999999999,80.82191780821918,22.823983316196067,983.6101130707608,0.4157934597783732,-0.6507112938889572,0.0279735493538894,-0.117458917055292
llama,8b,4e-06,0.04,400,7440.6,56.22866894197952,31.818181818181817,73.76800606520091,78.71937860983867,75.40805223068553,55.52188426794895,83.65730705638816,59.633333333333326,77.89115646258503,26.551628336519624,991.3015571953478,0.513384125843696,-0.4646259752860037,0.1577440890692597,0.0243790752788461
llama,8b,4e-06,0.04,600,11160.9,54.86348122866895,30.303030303030305,69.29492039423806,78.55008962358096,75.89771490750816,57.18683429611332,82.75680749300743,50.83333333333333,81.08108108108108,22.28289557628209,957.9864933627862,-0.1039816049301871,-0.2459869939124433,-0.1556199281964621,-0.1749842994213152
llama,8b,4e-06,0.04,800,14881.1,55.972696245733786,27.77777777777778,68.38514025777104,78.80900219079865,76.76822633297063,57.83647181593577,82.0411508131757,48.7,78.96551724137932,17.202138249129135,944.5231717653568,-0.0659067896220243,-0.1531962928455195,-0.0976484271578408,-0.1095515412337719
llama,8b,4e-06,0.04,1000,18601.4,58.53242320819113,28.78787878787879,70.65959059893859,77.9326827325234,76.00652883569097,55.36963206630343,82.69685545463813,50.13333333333333,72.75862068965517,17.57249334294985,886.4370663258438,-0.2501508216677949,-0.387872324566508,-0.3002313681764179,-0.3190115731171514
llama,8b,4e-06,0.04,1200,22321.7,57.84982935153583,29.7979797979798,71.87263078089462,78.5700059749054,77.14907508161045,55.3392428242843,83.27637335602867,50.8,78.08219178082192,17.825745746841257,930.4303947958504,0.2431588636028815,-0.0309429916061343,0.1434854617086939,0.1061079359983735
llama,8b,4e-06,0.04,1400,26042.0,57.67918088737202,29.7979797979798,72.17589082638362,78.87870942043418,76.76822633297063,55.86623509225581,83.55114429713161,49.83333333333333,77.55102040816327,20.315307604584607,917.705828564546,0.1769344077761077,0.0320650340074249,0.1242546354965866,0.1044997208917663
llama,8b,4e-06,0.04,1600,29762.3,57.76450511945392,30.303030303030305,70.58377558756634,78.18163712407888,76.550598476605,56.13561007733778,84.84631887835388,51.4,76.51006711409396,19.80148553729682,919.2290037640004,-0.0797940709666845,0.0384953416083276,-0.0367797391212255,-0.0206493646791784
llama,8b,4e-06,0.04,1800,33482.6,57.5938566552901,26.767676767676768,70.73540561031083,78.11192989444334,76.6050054406964,55.88976144291698,84.873801513318,48.66666666666666,82.51748251748252,20.031086861199345,944.4975714008458,-0.260578426606393,0.1048882898936247,-0.1276814387882048,-0.0778450683563841
llama,8b,4e-06,0.04,2000,37202.9,57.423208191126285,28.28282828282828,68.91584533737681,78.06213901613225,76.76822633297063,56.15284415090641,84.296776996148,48.56666666666666,77.62237762237763,17.540125551081474,928.0862161976388,-0.2104945905309416,0.0008461548930536,-0.1336434103767615,-0.104824217818944
llama,8b,4e-06,0.04,2031,37779.5,57.76450511945392,30.303030303030305,69.2191053828658,78.02230631348337,76.82263329706203,56.25997886478413,85.22475919449283,47.53333333333333,79.3918918918919,18.886748574098704,917.8844866765352,-0.0238620674265819,-0.0162477310492473,-0.0210932178348239,-0.0200548992379146
